73,3,1193.74,476.94,130.11,48.86,0.88,-1,-1,-1
73,1,1337.40,548.74,452.50,244.47,0.85,-1,-1,-1
74,4,1288.22,473.09,87.40,48.60,0.68,-1,-1,-1
74,3,1186.12,476.16,126.58,47.49,0.88,-1,-1,-1
74,1,1337.04,548.91,452.02,244.29,0.86,-1,-1,-1
75,4,1277.49,472.43,81.28,46.56,0.40,-1,-1,-1
75,3,1179.11,474.97,124.04,46.12,0.87,-1,-1,-1
75,1,1336.29,548.82,452.10,244.20,0.86,-1,-1,-1
76,4,1265.26,471.49,77.01,44.35,0.51,-1,-1,-1
76,3,1171.46,474.60,120.84,44.69,0.86,-1,-1,-1
76,1,1336.48,548.75,451.69,244.07,0.88,-1,-1,-1
77,3,1165.33,473.81,117.14,43.50,0.87,-1,-1,-1
77,1,1336.37,548.57,451.39,243.98,0.89,-1,-1,-1
78,3,1157.78,472.46,114.81,42.90,0.86,-1,-1,-1
78,1,1335.91,548.05,451.28,244.26,0.89,-1,-1,-1
79,3,1151.21,471.70,111.88,42.15,0.85,-1,-1,-1
79,1,1335.71,547.87,451.20,244.42,0.89,-1,-1,-1
80,3,1145.42,470.35,109.79,41.59,0.85,-1,-1,-1
80,1,1336.05,547.74,450.95,244.55,0.89,-1,-1,-1
81,3,1139.39,469.77,106.72,40.94,0.85,-1,-1,-1
81,1,1335.99,547.62,450.76,244.65,0.88,-1,-1,-1
82,3,1132.46,469.17,103.99,40.23,0.85,-1,-1,-1
82,1,1335.85,547.58,450.78,244.68,0.88,-1,-1,-1
83,3,1125.99,468.57,102.73,39.62,0.85,-1,-1,-1
83,1,1335.80,547.73,450.75,244.61,0.88,-1,-1,-1
84,3,1119.59,467.69,100.79,39.43,0.87,-1,-1,-1
84,1,1336.38,547.85,450.41,244.48,0.88,-1,-1,-1
85,3,1113.44,466.19,98.98,39.20,0.88,-1,-1,-1
85,1,1335.54,547.36,451.22,244.79,0.88,-1,-1,-1
86,3,1108.47,465.49,96.80,38.68,0.87,-1,-1,-1
86,1,1335.75,547.26,451.36,244.86,0.89,-1,-1,-1
87,3,1102.93,464.49,94.76,37.94,0.85,-1,-1,-1
87,1,1335.87,547.25,451.34,244.87,0.89,-1,-1,-1
88,3,1097.76,463.22,93.02,37.54,0.85,-1,-1,-1
88,1,1336.14,546.73,451.21,245.14,0.88,-1,-1,-1
89,3,1092.78,462.20,91.04,36.92,0.87,-1,-1,-1
89,1,1336.18,546.55,451.10,245.27,0.88,-1,-1,-1
90,3,1087.49,461.39,88.95,36.24,0.86,-1,-1,-1
90,1,1336.45,546.32,451.05,245.41,0.87,-1,-1,-1
91,3,1082.52,460.00,86.92,35.89,0.85,-1,-1,-1
91,1,1336.54,546.23,450.77,245.50,0.87,-1,-1,-1
92,3,1076.72,459.15,85.26,35.55,0.85,-1,-1,-1
92,1,1336.45,546.23,450.41,245.61,0.86,-1,-1,-1
93,3,1071.68,459.07,83.37,35.00,0.85,-1,-1,-1
93,1,1336.73,546.34,450.39,245.60,0.86,-1,-1,-1
94,3,1066.96,458.25,81.88,34.80,0.85,-1,-1,-1
94,1,1336.73,546.26,450.43,245.70,0.86,-1,-1,-1
95,3,1063.27,457.63,79.89,34.40,0.84,-1,-1,-1
95,1,1336.90,546.33,450.35,245.62,0.87,-1,-1,-1
96,3,1058.04,456.74,78.52,34.26,0.84,-1,-1,-1
96,1,1336.93,546.31,450.29,245.59,0.87,-1,-1,-1
97,3,1052.90,456.30,77.84,33.96,0.84,-1,-1,-1
97,1,1337.13,546.62,450.43,245.12,0.87,-1,-1,-1
98,3,1048.64,455.66,76.65,33.88,0.85,-1,-1,-1
98,1,1337.10,547.00,450.67,244.83,0.86,-1,-1,-1
99,3,1044.75,454.23,75.68,34.09,0.84,-1,-1,-1
99,1,1336.98,547.30,451.00,244.52,0.87,-1,-1,-1
100,3,1039.96,453.62,74.49,34.05,0.84,-1,-1,-1
100,1,1336.82,547.43,450.95,244.35,0.87,-1,-1,-1
101,3,1035.42,453.22,73.58,33.72,0.82,-1,-1,-1
101,1,1336.80,547.50,450.91,244.23,0.87,-1,-1,-1
102,3,1030.85,452.89,72.59,33.38,0.82,-1,-1,-1
102,1,1336.82,547.65,450.87,244.06,0.86,-1,-1,-1
103,3,1027.86,452.52,71.03,33.11,0.83,-1,-1,-1
103,1,1336.89,547.81,450.95,244.00,0.87,-1,-1,-1
104,3,1023.19,452.31,70.07,32.50,0.83,-1,-1,-1
104,1,1337.15,547.96,451.11,244.05,0.88,-1,-1,-1
105,5,1809.93,574.72,105.76,106.26,0.80,-1,-1,-1
105,3,1019.44,451.93,69.07,31.52,0.83,-1,-1,-1
105,1,1337.30,547.95,451.29,244.14,0.88,-1,-1,-1
106,5,1788.57,566.89,124.75,111.99,0.84,-1,-1,-1
106,3,1016.82,451.19,67.05,31.09,0.83,-1,-1,-1
106,1,1337.44,547.92,451.46,244.17,0.88,-1,-1,-1
107,5,1766.47,556.68,145.69,120.57,0.84,-1,-1,-1
107,3,1012.56,450.64,65.70,30.74,0.84,-1,-1,-1
107,1,1337.44,547.95,451.55,244.25,0.89,-1,-1,-1
108,5,1747.30,557.15,163.24,120.17,0.87,-1,-1,-1
108,1,1337.18,548.00,451.29,244.25,0.88,-1,-1,-1
109,5,1727.09,555.06,182.01,118.84,0.89,-1,-1,-1
109,1,1336.98,548.22,450.97,244.13,0.89,-1,-1,-1
110,5,1706.79,552.42,201.41,118.14,0.89,-1,-1,-1
110,1,1337.07,548.46,450.85,244.07,0.89,-1,-1,-1
111,5,1687.61,548.44,220.35,117.26,0.88,-1,-1,-1
111,1,1337.22,548.70,450.58,244.00,0.89,-1,-1,-1
112,5,1668.46,543.14,239.54,117.90,0.86,-1,-1,-1
112,1,1337.36,548.91,450.42,243.90,0.89,-1,-1,-1
113,5,1648.71,539.75,258.80,116.27,0.87,-1,-1,-1
113,1,1337.33,549.08,450.30,243.75,0.89,-1,-1,-1
114,5,1626.83,535.80,274.34,114.89,0.88,-1,-1,-1
114,1,1337.10,549.38,450.17,243.49,0.89,-1,-1,-1
115,6,785.70,407.78,210.61,157.85,0.83,-1,-1,-1
115,5,1602.78,526.78,284.71,117.07,0.88,-1,-1,-1
115,1,1337.02,549.66,449.98,243.28,0.89,-1,-1,-1
116,6,786.69,409.99,212.44,159.76,0.83,-1,-1,-1
116,5,1580.65,521.47,287.83,116.73,0.88,-1,-1,-1
116,1,1336.98,549.54,449.70,243.10,0.89,-1,-1,-1
117,6,794.66,419.45,209.25,154.87,0.76,-1,-1,-1
117,5,1559.61,520.29,287.64,114.19,0.87,-1,-1,-1
117,1,1337.21,549.55,449.40,242.89,0.89,-1,-1,-1
118,6,797.37,422.60,210.90,153.56,0.71,-1,-1,-1
118,5,1539.16,518.66,285.79,110.27,0.89,-1,-1,-1
118,1,1337.34,549.45,449.27,242.90,0.89,-1,-1,-1
119,6,807.58,428.60,206.67,150.19,0.80,-1,-1,-1
119,1,1337.20,549.72,448.73,242.68,0.89,-1,-1,-1
120,6,815.32,432.50,205.25,148.82,0.75,-1,-1,-1
120,1,1337.55,550.07,448.58,242.43,0.90,-1,-1,-1
121,6,820.05,436.38,205.85,147.72,0.67,-1,-1,-1
121,5,1488.12,514.06,272.01,101.86,0.88,-1,-1,-1
121,1,1338.08,549.29,448.51,242.79,0.90,-1,-1,-1
122,6,810.75,423.76,221.16,159.30,0.75,-1,-1,-1
122,5,1473.30,511.46,265.56,99.22,0.86,-1,-1,-1
122,1,1338.44,549.49,448.36,242.83,0.90,-1,-1,-1
123,6,808.65,415.31,229.91,169.33,0.74,-1,-1,-1
123,5,1458.58,509.79,257.99,96.01,0.88,-1,-1,-1
123,1,1338.21,549.96,447.86,242.34,0.90,-1,-1,-1
124,6,804.89,409.86,236.97,174.99,0.55,-1,-1,-1
124,5,1444.57,507.96,251.40,92.82,0.88,-1,-1,-1
124,1,1338.38,550.52,447.47,241.78,0.89,-1,-1,-1
125,6,809.01,408.53,242.86,180.74,0.74,-1,-1,-1
125,5,1430.85,506.80,244.96,89.90,0.89,-1,-1,-1
125,1,1338.72,551.49,447.18,240.86,0.88,-1,-1,-1
126,6,809.26,407.79,250.21,186.31,0.83,-1,-1,-1
126,5,1417.14,506.69,238.68,87.39,0.88,-1,-1,-1
126,1,1339.05,552.25,447.14,240.18,0.88,-1,-1,-1
127,6,809.32,407.03,256.99,191.47,0.79,-1,-1,-1
127,5,1404.20,505.93,232.31,83.48,0.88,-1,-1,-1
127,1,1339.24,553.09,447.00,239.35,0.88,-1,-1,-1
128,6,817.08,406.47,264.65,196.00,0.85,-1,-1,-1
128,5,1392.04,504.37,224.97,80.82,0.87,-1,-1,-1
128,1,1339.31,554.07,446.90,238.38,0.90,-1,-1,-1
129,6,821.12,409.20,270.23,198.34,0.73,-1,-1,-1
129,5,1379.78,502.76,218.91,78.33,0.86,-1,-1,-1
129,1,1339.35,554.55,446.91,237.67,0.89,-1,-1,-1
130,6,818.73,407.30,275.48,202.45,0.83,-1,-1,-1
130,5,1368.48,500.74,212.66,76.70,0.89,-1,-1,-1
130,1,1339.29,554.51,446.90,237.28,0.88,-1,-1,-1
131,6,820.73,407.93,279.49,205.31,0.83,-1,-1,-1
131,5,1356.71,498.48,207.07,75.14,0.87,-1,-1,-1
131,1,1339.01,554.29,447.08,237.17,0.88,-1,-1,-1
132,6,824.98,408.63,286.39,209.14,0.87,-1,-1,-1
132,5,1345.73,497.53,201.80,73.06,0.87,-1,-1,-1
132,1,1337.96,554.20,447.90,237.39,0.88,-1,-1,-1
133,6,827.12,408.71,296.81,213.20,0.89,-1,-1,-1
133,5,1335.39,496.01,196.20,71.88,0.88,-1,-1,-1
133,1,1337.75,554.35,448.51,237.92,0.89,-1,-1,-1
134,6,827.60,411.08,304.99,215.85,0.89,-1,-1,-1
134,5,1324.44,494.93,191.30,69.95,0.88,-1,-1,-1
134,1,1337.84,554.11,448.24,238.24,0.89,-1,-1,-1
135,6,827.00,416.19,312.16,216.69,0.90,-1,-1,-1
135,5,1314.37,494.07,186.31,67.21,0.88,-1,-1,-1
135,1,1337.92,553.94,448.19,238.68,0.89,-1,-1,-1
136,6,824.91,414.58,321.06,221.66,0.91,-1,-1,-1
136,5,1304.53,493.03,181.03,65.27,0.88,-1,-1,-1
136,1,1337.09,553.16,448.76,239.70,0.88,-1,-1,-1
137,6,825.97,415.13,328.35,225.75,0.88,-1,-1,-1
137,5,1294.25,490.79,176.61,63.68,0.88,-1,-1,-1
137,1,1336.39,552.17,449.54,240.85,0.89,-1,-1,-1
138,6,826.97,419.23,336.66,227.67,0.86,-1,-1,-1
138,5,1284.77,489.63,172.12,61.55,0.88,-1,-1,-1
138,1,1336.56,550.16,450.05,242.26,0.89,-1,-1,-1
139,6,829.72,418.97,345.35,231.50,0.89,-1,-1,-1
139,5,1274.49,488.44,168.06,59.75,0.88,-1,-1,-1
139,1,1336.88,549.54,450.88,243.17,0.89,-1,-1,-1
140,6,831.45,425.69,352.58,231.68,0.84,-1,-1,-1
140,5,1265.34,487.74,164.01,57.65,0.88,-1,-1,-1
140,1,1337.11,549.54,450.75,243.49,0.89,-1,-1,-1
141,6,835.60,423.31,361.58,237.30,0.89,-1,-1,-1
141,5,1257.31,487.05,159.50,55.82,0.88,-1,-1,-1
141,1,1337.58,549.97,450.33,243.45,0.90,-1,-1,-1
142,7,1673.43,585.83,246.57,171.66,0.83,-1,-1,-1
142,6,839.94,428.46,372.95,239.76,0.86,-1,-1,-1
142,5,1248.79,485.30,155.57,55.00,0.88,-1,-1,-1
142,1,1337.65,550.49,450.43,243.39,0.90,-1,-1,-1
143,7,1636.36,574.30,282.46,193.52,0.83,-1,-1,-1
143,6,841.12,426.76,383.56,245.75,0.89,-1,-1,-1
143,5,1240.79,484.11,151.65,53.96,0.86,-1,-1,-1
143,1,1337.74,550.75,449.80,243.16,0.89,-1,-1,-1
144,7,1602.30,558.61,310.47,201.58,0.57,-1,-1,-1
144,6,844.20,422.78,394.43,254.10,0.90,-1,-1,-1
144,5,1233.07,482.38,147.68,53.24,0.87,-1,-1,-1
144,1,1338.59,551.25,449.36,242.81,0.89,-1,-1,-1
145,7,1569.85,545.36,332.53,194.85,0.44,-1,-1,-1
145,6,850.75,423.80,404.50,261.07,0.82,-1,-1,-1
145,5,1231.10,481.72,140.77,52.44,0.84,-1,-1,-1
145,1,1339.02,551.55,449.25,242.54,0.89,-1,-1,-1
146,6,858.68,421.13,414.25,271.21,0.76,-1,-1,-1
146,5,1230.85,480.97,131.53,51.34,0.84,-1,-1,-1
146,1,1338.46,550.49,448.07,243.12,0.90,-1,-1,-1
147,6,859.10,415.80,430.14,283.01,0.89,-1,-1,-1
147,5,1227.52,479.00,124.16,50.83,0.81,-1,-1,-1
147,1,1337.88,549.74,449.42,243.92,0.89,-1,-1,-1
148,6,864.57,417.32,444.97,290.71,0.82,-1,-1,-1
148,1,1338.27,550.56,450.16,244.10,0.86,-1,-1,-1
149,6,864.19,418.91,458.33,298.95,0.88,-1,-1,-1
149,1,1339.80,550.93,449.28,243.84,0.88,-1,-1,-1
150,6,865.18,420.86,473.86,306.90,0.83,-1,-1,-1
150,1,1339.63,554.07,448.27,241.76,0.85,-1,-1,-1
151,1,1334.98,556.13,450.95,239.25,0.79,-1,-1,-1
152,1,1340.02,563.42,448.94,233.46,0.78,-1,-1,-1
153,6,880.15,430.84,526.08,328.71,0.83,-1,-1,-1
153,1,1349.35,562.55,442.97,233.07,0.69,-1,-1,-1
154,6,887.93,432.31,550.30,340.44,0.89,-1,-1,-1
154,1,1369.74,567.84,429.79,228.39,0.78,-1,-1,-1
155,6,888.94,435.32,571.46,351.17,0.91,-1,-1,-1
155,1,1382.70,569.35,418.14,225.98,0.77,-1,-1,-1
156,6,889.97,429.70,591.46,365.59,0.86,-1,-1,-1
156,1,1395.81,564.45,406.41,227.68,0.61,-1,-1,-1
157,6,894.76,427.84,613.36,380.71,0.69,-1,-1,-1
157,1,1416.29,566.87,389.97,225.36,0.70,-1,-1,-1
158,6,896.32,455.70,633.79,380.24,0.44,-1,-1,-1
158,1,1434.99,570.96,373.55,221.20,0.57,-1,-1,-1
159,6,962.53,470.60,618.40,380.79,0.46,-1,-1,-1
159,1,1456.26,574.23,354.78,216.86,0.58,-1,-1,-1
160,6,1024.69,478.64,656.16,387.88,0.55,-1,-1,-1
163,6,919.79,446.13,771.82,471.61,0.60,-1,-1,-1
164,6,924.02,436.64,834.91,503.81,0.59,-1,-1,-1
165,6,929.09,424.01,863.57,511.27,0.50,-1,-1,-1
166,6,927.67,433.57,904.50,534.61,0.42,-1,-1,-1
169,6,916.18,420.18,951.12,567.46,0.49,-1,-1,-1
170,6,902.12,418.34,936.91,564.72,0.75,-1,-1,-1
171,6,898.37,420.02,950.18,583.87,0.60,-1,-1,-1
172,9,790.28,463.12,78.01,62.21,0.68,-1,-1,-1
172,6,900.69,395.79,953.92,547.83,0.73,-1,-1,-1
173,6,906.87,411.95,961.03,552.47,0.65,-1,-1,-1
174,6,923.42,414.63,973.14,567.45,0.74,-1,-1,-1
175,9,794.77,464.69,81.57,63.87,0.73,-1,-1,-1
175,6,934.11,400.83,967.86,553.10,0.59,-1,-1,-1
176,9,796.09,465.15,83.42,65.05,0.76,-1,-1,-1
176,6,928.37,395.70,942.27,541.89,0.70,-1,-1,-1
177,9,798.73,465.97,83.72,65.45,0.57,-1,-1,-1
177,6,922.87,402.17,913.44,539.34,0.72,-1,-1,-1
178,9,800.06,466.86,85.13,66.35,0.84,-1,-1,-1
178,6,920.80,415.09,879.99,549.85,0.81,-1,-1,-1
179,9,801.66,467.18,86.51,67.14,0.77,-1,-1,-1
179,6,928.90,422.21,844.17,561.51,0.88,-1,-1,-1
180,9,803.94,467.57,87.88,68.40,0.79,-1,-1,-1
180,6,957.12,424.84,827.94,573.19,0.74,-1,-1,-1
181,9,805.51,467.03,89.42,70.32,0.78,-1,-1,-1
182,9,806.66,467.36,90.88,71.87,0.85,-1,-1,-1
183,9,808.54,467.83,92.23,73.19,0.83,-1,-1,-1
184,9,810.81,468.62,93.41,74.05,0.85,-1,-1,-1
185,9,812.86,469.52,94.26,75.05,0.85,-1,-1,-1
